BranchID,Employer,SalesForceID,TimesheetType,Date,Enrolled Hours-Total,Enrolled Hours-Hourly,HourlyEnrolledWorked,Enrolled Hours-Salaried,Enrolled Users-Total,UnEnrolled Hours,Total Hours(Enrolled + Unenrolled),UnenrolledUsers-Total,Employees in TA,Last TA File Process Date
1976,Eventide,0011I00001ZKoi4,Daily,1/9/2025 0:00,1542.74,1310.74,158,232,187,0,1542.74,0,187,
1977,R E Darling Co,0018W00001gIra8,Daily,1/9/2025 0:00,120,0,0,120,15,0,120,0,15,45693.61111
1978,Westminster Canterbury on Chesapeake Bay,0018W00001gLlY9,Daily,1/9/2025 0:00,1683.01,1339.01,157,344,200,0,1683.01,0,200,
1979,Carlex,0018W00001sh6xp,Daily,1/9/2025 0:00,1601,1168,117,433,171,0,1601,0,171,
1980,Affinity Gaming,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
1981,Primrose Retirement Communities,0011I00001ZLvyf,Daily,1/9/2025 0:00,1891.74,1891.74,267,0,267,0,1891.74,0,267,
1982,Rodeo Dental,0018W00001shukN,Daily,1/9/2025 0:00,2528.68,2118.02,279,410.66,329,0,2528.68,0,329,
1983,Culp,0018W00001gIhcu,Daily,1/9/2025 0:00,854.75,692.75,73,162,93,0,854.75,0,93,
1984,"Monroe Operations, LLC",0018W00001sgpXe,Daily,1/9/2025 0:00,48,0,0,48,6,0,48,0,6,
1986,"Roeslein & Associates, Inc.",,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,Daily,1/9/2025 0:00,370.74,370.74,50,0,50,0,370.74,0,50,
1988,Windsor Medical Center,0018W00001siOXK,Daily,1/9/2025 0:00,120.12,120.12,18,0,18,0,120.12,0,18,
1989,Lube-Tech,0011I00001TTE6Q,Daily,1/9/2025 0:00,1845.25,1309.25,150,536,217,0,1845.25,0,217,
1991,Ajinomoto Foods,0018W00001gIj6Z,Daily,1/9/2025 0:00,3110.84,2382.84,303,728,394,0,3110.84,0,394,
1992,Aloft,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
1993,Blue Sky Corporate Ranch,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
1994,Lorien Health Services,0018W00001gIbNu,Daily,1/9/2025 0:00,3715.13,3234.67,365,480.46,425,4427.67,8142.8,534,959,45707.51181
1995,Natural Beauty Growers,0018W00001siOWR,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
1996,The Hogan Company,0018W00001siesw,Daily,1/9/2025 0:00,561.08,473.08,72,88,83,0,561.08,0,83,
1997,Satellite Shelters Inc,0018W00001shjDR,Daily,1/9/2025 0:00,1239.92,1095.92,126,144,144,0,1239.92,0,144,
1998,Evenflo Goodbaby,0018W00001gL7CT,Daily,1/9/2025 0:00,486.57,197.17,24,289.4,60,0,486.57,0,60,
1999,Baker Boy,0018W00001simFB,Daily,1/9/2025 0:00,433.17,433.17,55,0,55,0,433.17,0,55,
2000,Fenner Drives,0018W00001gJNQJ,Daily,1/9/2025 0:00,653.14,469.14,50,184,73,0,653.14,0,73,
2001,Cordis,0018W00001gJ0QE,Daily,1/9/2025 0:00,24,0,0,24,3,0,24,0,3,
2002, Nothing Bundt Cakes,0018W00001sjnxw,Daily,1/9/2025 0:00,28.02,4.02,1,24,4,0,28.02,0,4,
2003,Car Toys,0018W00001shHfc,Daily,1/9/2025 0:00,902.78,578.6,71,324.18,111,0,902.78,0,111,
2004,AGAVE & RYE,0018W00001sio4V,Daily,1/9/2025 0:00,8,0,0,8,1,0,8,0,1,44992.41181
2006,LifeShare Blood Center,0018W00001shLSk,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2007,National Carwash Solutions,0018W00001shJma,Daily,1/9/2025 0:00,2853.74,2085.04,253,768.7,349,0,2853.74,0,349,
2008,Thomas Allen,0018W00001ZNiWB,Daily,1/9/2025 0:00,727.5,607.75,78,119.75,92,0,727.5,0,92,
2009,Community Hospital Corporation,0011I00001TTlqX,Daily,1/9/2025 0:00,1019.9,963.9,69,56,76,0,1019.9,0,76,
2011,Westminster Presbyterian Comm,0018W00001siKMWQA2,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2012,Legacy Vacation Club,0018W00001gM13R,Daily,1/9/2025 0:00,507.6,339.6,42,168,62,0,507.6,0,62,
2013,Cosentino's,0011I00001TRdoE,Daily,1/9/2025 0:00,4390.24,3638.24,552,752,646,0,4390.24,0,646,
2014,Asbury Communities,0011I00001ZKoly,Daily,1/9/2025 0:00,2990.27,2558.27,324,432,378,7311.25,10301.52,949,1327,45705.88333
2015,San Antonio Zoo,,Daily,1/9/2025 0:00,448.25,264.25,36,184,59,0,448.25,0,59,
2016,Tampa Metropolitan Area YMCA,0018W00001gLmjc,Daily,1/9/2025 0:00,651.85,515.85,112,136,129,0,651.85,0,129,
2017,GSP Retail,0018W00001si31q,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2018,R D Merrill,0018W00001gIvJQ,Daily,1/9/2025 0:00,4254.2,3845.8,525,408.4,576,0,4254.2,0,576,
2020,Titan Technologies LLC,0018W00001siYMR,Daily,1/9/2025 0:00,654.5,294.5,37,360,82,2389,3043.5,295,377,45706.69583
2021,PGW Auto Glass,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2022,Scheels Sports,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2023,North Central Health Care,0018W00001gKsyM,Daily,1/9/2025 0:00,1045.5,957.5,99,88,110,0,1045.5,0,110,
2024,Integrated Supply Network,0018W00001silbT,Daily,1/9/2025 0:00,800.96,519.96,61,281,96,0,800.96,0,96,
2025,GO Car Wash,,Daily,1/9/2025 0:00,2491.86,1754.04,279,737.82,371,0,2491.86,0,371,
2026,WeStreet Federal Credit Union,0018W00001simIj,Daily,1/9/2025 0:00,673.25,425.25,54,248,85,0,673.25,0,85,
2027,Agri Beef Co,0018W00001gJfpb,Daily,1/9/2025 0:00,4186.74,3895.24,457,283.5,493,0,4186.74,0,493,
2031,Ingleside,0018W00001siKMW,Daily,1/9/2025 0:00,3240.2,2912.2,160,328,201,0,3240.2,0,201,
2032,Sadiant Health LLC,0011I00001Cnj6O,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,45072.61319
2033,American Health Partners,0011I000006cXHJ,Daily,1/9/2025 0:00,1648.25,960.25,106,688,192,0,1648.25,0,192,45578.54236
2034,Team Industries,0011I00001ZLveu,Daily,1/9/2025 0:00,1516.22,1304.22,147,212,174,0,1516.22,0,174,
2035,Hope Network,0018W00001ZNblR,Daily,1/9/2025 0:00,3891.25,3611.25,480,280,515,0,3891.25,0,515,
2037,Advanced Medical Management,0018W00001gJa3p,Daily,1/9/2025 0:00,1560,1170.25,142,389.75,190,0,1560,0,190,
2038,Vivie,0018W00001shVRT,Daily,1/9/2025 0:00,2992.61,2680.61,242,312,281,5506.72,8499.33,788,1069,
2039,Foam Holdings,0018W00001siKUB,Daily,1/9/2025 0:00,619.58,299.58,32,320,72,0,619.58,0,72,
2040,Elegance Living,0011I00001YLoqA,Daily,1/9/2025 0:00,3170.79,2777.29,358,393.5,407,0,3170.79,0,407,
2041,First Hospitality,0018W000022BTAf,Daily,1/9/2025 0:00,4660.86,3420.61,482,1240.25,637,0,4660.86,0,637,
2042,Master Electronics,0018W00001sjnxw,Daily,1/9/2025 0:00,1298.55,914.58,111,383.97,159,0,1298.55,0,159,
2044,Batson-Cook,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2045,GDI,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2046,Preferred Credit Inc,0018W00001gJOLz,Daily,1/9/2025 0:00,574.03,438.03,57,136,74,0,574.03,0,74,
2047,Holland Home,0018W00001skDek,Daily,1/9/2025 0:00,994.25,809.25,100,185,123,0,994.25,0,123,
2048,ALDI,0018W00001ZOHyY,Daily,1/9/2025 0:00,43153.29,37776.67,5153,5376.62,5823,148415.47,191568.76,20580,26403,45706.94167
2049,The Loss Prevention Group,0018W00001gIewOQAS,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2050,Saint Therese,0018W0000229qdl,Daily,1/9/2025 0:00,1240.5,1080.5,111,160,131,0,1240.5,0,131,
2052,Stratatech Education Group,0018W00001shLR8,Daily,1/9/2025 0:00,630.93,292.6,30,338.33,72,0,630.93,0,72,
2053,LRE Foundation Repair,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2055,MI Windows and Doors,0018W00001gIjCO,Daily,1/9/2025 0:00,8311.48,7945.36,841,366.12,886,0,8311.48,0,886,
2056,Salm Partners,0018W000027i40i,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2057,Eulen America,0018W000022B5X9,Daily,1/9/2025 0:00,128,0,0,128,16,0,128,0,16,45303.41667
2059,INW Phoenix Formulations,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2060,Western States Equipment Company,0018W0000253eh8,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2061,Encore Group USA,0018W0000253YBl,Daily,1/9/2025 0:00,16760.6,9654.77,1207,7105.83,2095,35336.08,52096.68,4475,6570,45707.54167
2062,Surgery Partners,0011I00001NrODa,Daily,1/9/2025 0:00,4160.83,3399.59,426,761.24,521,0,4160.83,0,521,
2063,Ayers Oil Co,0018W000024uXSw,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2064,EnCircle,0018W00001gIbPl,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,45520.4875
2065,Lahaina Petroleum LLC,0018W000022B1bC,Daily,1/9/2025 0:00,235.19,195.19,24,40,29,0,235.19,0,29,
2066,Experity,0018W00001gIiNj,Daily,1/9/2025 0:00,1562.14,1010.14,107,552,176,0,1562.14,0,176,
2067,Otter Tail Corporation,0018W000022AuWy,Daily,1/9/2025 0:00,209.5,169.5,21,40,26,0,209.5,0,26,
2068,S Abraham and Sons,0011I00001ZLvq4,Daily,1/9/2025 0:00,1891.39,1443.39,161,448,217,0,1891.39,0,217,
2069,True North,0018W00001si2eX,Daily,1/9/2025 0:00,6121.25,4815.25,556,1306,700,2914.17,9035.42,345,1045,
2070,Central Processing Corporation,0018W0000252b2p,Daily,1/9/2025 0:00,3303.99,2959.99,347,344,390,0,3303.99,0,390,
2071,Henderson Libraries,0018W00001ZOGN4,Daily,1/9/2025 0:00,102.25,70.25,10,32,14,0,102.25,0,14,
2072,Credit Union of Texas,0018W00001sj0wt,Daily,1/9/2025 0:00,563.63,267.63,42,296,79,0,563.63,0,79,
2073,Quality Dairy Company,0018W0000253LdF,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2074,Life Alive,0018W000027hwDl,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2075,Yaskawa,0018W000027i3yr,Daily,1/9/2025 0:00,1336.02,1048.02,122,288,158,0,1336.02,0,158,
2077,US Retail,0018W000027jxlZ,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2078,Springstone Inc,0018W000022Ao9R,Daily,1/9/2025 0:00,13288.82,11338.25,661,1872.9,901,0,13288.82,0,901,
2079,Northern Wholesale Supply,0018W000027j7Rz,Daily,1/9/2025 0:00,207.66,161.66,24,46,30,0,207.66,0,30,
2080,CTI Foods,0018W000027k4xsQAA,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2081,Wicomico Public Schools,0018W000027kMoQ,Daily,1/9/2025 0:00,16,0,0,16,2,0,16,0,2,
2082,Newcomb Oil Co.,0018W000022AeYy,Daily,1/9/2025 0:00,3887.39,3474.45,436,412.94,483,0,3887.39,0,483,
2083,VT Industries,0018W000027kOhm,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2084,St Francis Health Services of Morris,0018W000027hyMSQAY,Daily,1/9/2025 0:00,2547,1947,242,600,317,0,2547,0,317,
2085,Volunteers of America National Services,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2086,Sorenson,0011I00001TUrL4,Daily,1/9/2025 0:00,6245.05,4733.8,757,1511.25,946,0,6245.05,0,946,
2087,Bold Quail Operations LLC,0018W000027itRH,Daily,1/9/2025 0:00,8533.01,7014.6,990,1518.41,1180,0,8533.01,0,1180,
2088,Wireless Vision,0018W000027ib2u,Daily,1/9/2025 0:00,6441.13,4373.11,656,2068.02,917,0,6441.13,0,917,
2089,Texas Book Company,0018W00001siQMT,Daily,1/9/2025 0:00,296.15,296.15,42,0,42,0,296.15,0,42,
2090,Concord Hospitality,0011I00001ZLmr4,Daily,1/9/2025 0:00,8999.4,7299.32,996,1686.46,1209,0,8999.4,0,1209,
2091,INW Manufacturing LLC,0018W00001shD1a,Daily,1/9/2025 0:00,1604.49,1519.74,168,84.75,179,0,1604.49,0,179,
2092,Senior Star Corporate,0018W0000253bSo,Cumulative,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,45707.44306
2094,Potawatomi Bingo Casino,0018W000027i9pJQAQ,Daily,1/9/2025 0:00,4940.25,4014,503,926.25,615,0,4940.25,0,615,
2095,Avamere,0011I0000118tnB,Daily,1/9/2025 0:00,6654,6638,799,16,801,0,6654,0,801,
2096,Goodwill Industries of Northwest North Carolina,,Daily,1/9/2025 0:00,8,0,0,8,1,0,8,0,1,
2097,Senske,0011I00001ZKWGnQAP,Daily,1/9/2025 0:00,2377.65,1667.31,218,710.34,307,0,2377.65,0,307,
2098,Logs Legal Group,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2099,Associated Feed,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2100,Showplace Cabinetry,0018W000027iJmT,Daily,1/9/2025 0:00,1350.92,1350.92,151,0,151,0,1350.92,0,151,
2101,Integris BioService,0018W0000253Xqn,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2102,I.M.P.A.C.T,0018W0000253sCn,Daily,1/9/2025 0:00,317.75,309.75,35,8,36,0,317.75,0,36,
2103,Sunbelt Solomon,0018W000027jtGz,Daily,1/9/2025 0:00,2798.5,2774.5,298,24,301,0,2798.5,0,301,
2105,MINACT,0018W0000253ThM,Daily,1/9/2025 0:00,584.87,128.87,17,456,74,0,584.87,0,74,
2106,Novo Building Products,0018W0000253TLj,Daily,1/9/2025 0:00,2114.25,1738.75,218,375.5,264,0,2114.25,0,264,
2107,AER Manufacturing,0018W000027kGt2,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2108,YMCA of Metropolitan Dallas,0018W000027irUH,Daily,1/9/2025 0:00,665.5,321.9,81,343.6,124,0,665.5,0,124,
2109,Life Science Innovations,0018W00002DLIfD,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2110,CAPITAL DISTRICT YMCA,0018W00002DLV39,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2111,ODW Logistics,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2112,Service Linen Supply,0018W00002DLUwSQAX,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2113,"The GEO Group, Inc",0011I00000VPbNxQAL,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2114,Hero DVO,0018W000027jtZh,Daily,1/9/2025 0:00,1966.05,1657.98,210,308.07,248,0,1966.05,0,248,
2115,Relay Resources,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2116,Haven Health,0018W000027jGSz,Daily,1/9/2025 0:00,1427.87,1131.87,115,296,152,0,1427.87,0,152,
2117,Four Winds Casino,0011I00000uWrPB,Daily,1/9/2025 0:00,5684,4856,640,828,742,0,5684,0,742,
2118,EN Engineering LLC,0018W000027jyIx,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2119,Dead River Company,0018W000027jlmm,Daily,1/9/2025 0:00,1039.99,967.99,116,72,125,0,1039.99,0,125,
2120,"Colorvision International, Inc",0018W000027iETi,Daily,1/9/2025 0:00,16,0,0,16,2,0,16,0,2,
2121,Engineered Floors,0011I00001TTZWs,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2122,Exception_Test_789,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2123,First Community Credit Union,0018W00002541sm,Daily,1/9/2025 0:00,724.84,485.49,58,239.35,88,0,724.84,0,88,
2124,Overhill Farms,0018W000027jfEY,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2125,Dot Foods,,Daily,1/9/2025 0:00,8,0,0,8,1,0,8,0,1,
2127,St. Mary’s Hospital Clearwater Valley Hospital,0018W000024ucVD,Daily,1/9/2025 0:00,284,260,32,24,35,0,284,0,35,
2128,Mans Lumber,0018W0000253rMOQAY,Daily,1/9/2025 0:00,385.5,289.5,32,96,44,0,385.5,0,44,45652.42847
2129,City of Southlake,0018W00001gIpRQ,Daily,1/9/2025 0:00,471.8,391.8,46,80,56,0,471.8,0,56,
2130,Summit Healthcare Management,0018W000027iprq,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2131,Saint John's On The Lake,0018W000027kWKV,Daily,1/9/2025 0:00,377.99,345.99,48,32,52,0,377.99,0,52,
2132,Frederick Health,0018W000027jLD5,Daily,1/9/2025 0:00,5217.73,4300.73,476,917,588,14178.84,19396.57,1621,2209,45683.42569
2133,Central Management Company LLC,0018W00001gLpV0,Daily,1/9/2025 0:00,7659.98,7659.98,941,0,941,0,7659.98,0,941,
2134,UKG Dimensions SSO,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2135,Marquis Companies,0018W000027k0CU,Daily,1/9/2025 0:00,3994.47,3754.47,490,240,520,12942.3,16936.77,1627,2147,45707.40486
2136,QA_Automation,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2137,Safe Federal Credit Union,0018W00001sjovr,Daily,1/9/2025 0:00,636.31,556.31,73,80,83,1468.74,2105.05,193,276,45707.0125
2138,Kansas City Care Clinic,0018W00002DLKyl,Daily,1/9/2025 0:00,659.01,371.01,47,288,83,0,659.01,0,83,
2139,Analog Devices,0011I00001ZMugp,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2140,Core Institute,0018W00002F94Wf,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2141,The Museum of Flight,0018W00001sh3ae,Daily,1/9/2025 0:00,168.76,136.76,18,32,22,606.95,775.71,76,98,45706.69583
2142,SpaceX,0018W00001ZNPbh,Daily,1/9/2025 0:00,8,0,0,8,1,0,8,0,1,
2143,Vitality Living,0018W0000253rlE,Daily,1/9/2025 0:00,4598.94,3689.99,520,908.95,634,0,4598.94,0,634,
2144,Comfort Bridge DBA Care Synergy,0018W00002DLbmd,Daily,1/9/2025 0:00,643.74,363.74,46,280,81,0,643.74,0,81,
2145,Tobosa Developmental Services,0018W00002F94FU,Daily,1/9/2025 0:00,567.16,447.33,54,119.83,69,0,567.16,0,69,
2147,Tropical Texas Behavioral Health,0018W00002CwDBY,Daily,1/9/2025 0:00,1959.35,1443.35,181,516,246,0,1959.35,0,246,
2148,DolFinTech,0018W00002F8yIkQAJ,Daily,1/9/2025 0:00,1950.97,1718.97,248,232,277,0,1950.97,0,277,
2149,GMT LLC,0018W00002Cvc5e,Daily,1/9/2025 0:00,243,227,23,16,25,0,243,0,25,
2150,Centerspace,0018W000027iKPc,Daily,1/9/2025 0:00,822.29,567.78,76,254.51,108,0,822.29,0,108,
2153,Kendal-Crosslands Communities,0018W000027iWRt,Daily,1/9/2025 0:00,780.11,699.61,90,80.5,100,0,780.11,0,100,
2154,Astound Broadband,0018W00001sged9,Daily,1/9/2025 0:00,5359.01,3587.51,338,1771.5,557,0,5359.01,0,557,
2155,Bright Wood,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2156,Wehah Farms Lundberg Farms,0018W000027jQcnQAE,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2157,Brightwater Senior Living,0018W00002DLiffQAD,Daily,1/9/2025 0:00,1020.35,956.35,131,64,139,0,1020.35,0,139,
2160,North Point Hospitality,0018W000027kLEB,Daily,1/9/2025 0:00,622.65,429.42,60,193.23,84,0,622.65,0,84,
2161,OneBlood,0018W00001shgDJ,Daily,1/9/2025 0:00,4804.06,3852.06,471,952,590,0,4804.06,0,590,
2162,Westminster Services Inc.,0018W00002EmliqQAB,Daily,1/9/2025 0:00,4460.25,3978.75,538,481.5,597,0,4460.25,0,597,
2163,Mountville Mills,0018W00002H49IKQAZ,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2164,Airlite Plastics,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2166,Blount Fine Foods,0018W00001gIoPvQAK,Daily,1/9/2025 0:00,1442.25,1050.25,125,392,174,0,1442.25,0,174,
2167,Jewish Senior Life,0018W00002H45qiQAB,Daily,1/9/2025 0:00,668.75,668.75,88,0,88,0,668.75,0,88,
2168,Muckleshoot Indian Casino,0011I00001Ns4TX,Daily,1/9/2025 0:00,2251,1856,234,395,283,0,2251,0,283,
2169,Samaritas,0018W00002DLQItQAP,Daily,1/9/2025 0:00,1018.75,329.75,49,689,136,0,1018.75,0,136,
2170,Resorts World Las Vegas,0018W00002H47qTQAR,Daily,1/9/2025 0:00,6678.77,4919.42,648,1759.35,868,0,6678.77,0,868,
2171,Lutheran Services Florida,0018W00002Cw46EQAR,Daily,1/9/2025 0:00,2931.75,2400.75,303,531,366,0,2931.75,0,366,
2173,Lakeview Methodist HealthCare Center,0018W00002H4po3QAB,Daily,1/9/2025 0:00,226.5,226.5,27,0,27,0,226.5,0,27,
2174,Motus,0018W00002DMPWCQA5,Daily,1/9/2025 0:00,1348.25,1132.25,137,216,164,0,1348.25,0,164,
2175,PAI International,0018W000027kMmjQAE,Daily,1/9/2025 0:00,1082.09,946.09,110,136,127,0,1082.09,0,127,
2176,Serigraph,0011I00001ZLvkVQAT,Daily,1/9/2025 0:00,403,339,36,64,44,0,403,0,44,
2177,Milestone Education LLC,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2178,Merz North America INC,0018W00001ZOIasQAH,Daily,1/9/2025 0:00,142.32,110.32,13,32,17,0,142.32,0,17,
2179,ViaPath Technologies,0018W00002H4nmWQAR,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2180,American Baptist Homes of the MidWest,0018W00002H2xirQAB,Daily,1/9/2025 0:00,2296.75,2296.75,323,0,323,0,2296.75,0,323,
2181,BHI Senior Living,0018W00002Emm8oQAB,Daily,1/9/2025 0:00,2521.67,2208.42,267,313.25,306,0,2521.67,0,306,
2182,Greystone,0018W00002H2xaEQAR,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,45303.01319
2183,Bauer Compressors,0018W00001shY7iQAE,Daily,1/9/2025 0:00,153.31,145.31,22,8,23,507.81,661.12,74,97,45706.8
2184,Full House Resorts,0018W000027kQOWQA2,Daily,1/9/2025 0:00,4271.08,3174.25,410,1096.83,548,0,4271.08,0,548,
2185,Molded Fiber Glass Companies,0018W00002H39PUQAZ,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2186,Franklin University,0018W00002DM9JYQA1,Daily,1/9/2025 0:00,280,40,5,240,35,0,280,0,35,
2187,FireKeepers Casino,0018W00002Cw0ViQAJ,Daily,1/9/2025 0:00,963.75,920.5,116,43.25,121,0,963.75,0,121,
2188,Tucker Door & Trim,0018W00002H2xi3QAB,Daily,1/9/2025 0:00,442.21,442.21,55,0,55,0,442.21,0,55,
2189,WakeRobin,0018W00002H4VuuQAF,Daily,1/9/2025 0:00,364.13,328.13,41,36,47,0,364.13,0,47,
2190,Westminster Canterbury,0018W00002H45n5QAB,Daily,1/9/2025 0:00,594.5,498.5,57,96,69,921.5,1516,123,192,
2191,ROCKET FARM RESTAURANTS,0018W00002H41lpQAB,Daily,1/9/2025 0:00,2205,1802,274,403,324,0,2205,0,324,
2193,GOSH Enterprises,0018W00002H4fsnQAB,Daily,1/9/2025 0:00,16,0,0,16,2,0,16,0,2,
2194,Lufkin,0018W00002H4pALQAZ,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2195,Word & Brown,0018W000027izXmQAI,Daily,1/9/2025 0:00,447.74,311.74,37,136,54,852.66,1300.4,109,163,45707.3875
2196,Infirmary Health System,0011I00001ZL5F8QAL,Daily,1/9/2025 0:00,7961.1,7072.9,742,888.2,853,26208.02,34169.12,2923,3776,45707.46667
2197,Chai Pani,0018W00002KPmrIQAT,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2198,JCK Restaurants,0018W00002H4pCCQAZ,Daily,1/9/2025 0:00,2245.8,1844.8,287,401,337,0,2245.8,0,337,
2202,Bee-Clean US Holdings LLC,0018W00002KPfVCQA1,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2203,The Fifty/50 Group,0018W00002PbFyfQAF,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2204,Riverview Hospital,0018W00002H3cLPQAZ,Daily,1/9/2025 0:00,271.94,239.94,28,32,32,0,271.94,0,32,
2206,Zunker Health,0018W00002KPryIQAT,Daily,1/9/2025 0:00,86.25,86.25,11,0,11,0,86.25,0,11,
2207,Texas Finishing Company,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2208,Banner Corporation,0018W0000253BBlQAM,Daily,1/9/2025 0:00,1012.65,940.65,124,72,133,0,1012.65,0,133,
2209,Blue Star Growers Inc,0018W00002KPbEhQAL,Daily,1/9/2025 0:00,162.53,162.53,21,0,21,0,162.53,0,21,
2210,Product Card 1,,Daily,1/9/2025 0:00,32,32,4,0,4,0,32,0,4,
2211,Product Card 2,,Daily,1/9/2025 0:00,40,40,5,0,5,0,40,0,5,
2212,Product Card 3,,Daily,1/9/2025 0:00,32,32,4,0,4,0,32,0,4,
2213,Wesco Inc,0018W000027izVbQAI,Daily,1/9/2025 0:00,1570.78,1346.97,181,223.81,209,0,1570.78,0,209,
2214,Myrtue Medical Center,0018W00002H3zqEQAR,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2215,Rosboro Company,0018W00002KQNFCQA5,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2216,25132,,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2218,S Katzman Produce,0018W00002F9FVEQA3,Daily,1/9/2025 0:00,396.62,277.54,48,119.08,61,0,396.62,0,61,
2219,Beigels Bakery,0018W00002PdgunQAB,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2220,Amy's,0018W00001ZOYxRQAX,Daily,1/9/2025 0:00,91.24,83.24,14,8,15,0,91.24,0,15,
2221,Bish's RV,0018W00002PcqPVQAZ,Daily,1/9/2025 0:00,1781.81,877.08,114,904.73,227,0,1781.81,0,227,
2222,Copper River Seafoods,0011I00001TTE72QAH,Daily,1/9/2025 0:00,84.67,68.67,12,16,14,0,84.67,0,14,
2223,The Parking Spot,0018W00002Pbr5tQAB,Daily,1/9/2025 0:00,1924.86,1692.86,231,232,260,0,1924.86,0,260,
2224,Franke Tobey Jones,0018W00002H3cjVQAR,Daily,1/9/2025 0:00,200.75,192.75,25,8,26,0,200.75,0,26,
2225,AMOCO Federal Credit Union,0018W00002KPSD4QAP,Daily,1/9/2025 0:00,832.25,688.25,89,144,107,0,832.25,0,107,
2226,AJM Packaging Corp,0018W00002541wPQAQ,Daily,1/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2227,Virginia Green,0018W00001gLdy2QAC,Daily,1/9/2025 0:00,274.78,43.37,6,231.41,46,0,274.78,0,46,
